game_id,team_id,player_name,player_key,jersey_number,minutes,goals,assists,shots,shots_on_goal,saves
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Garciarena, Diego",williammary:garciarenadiego,1,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Hiort-Wright, Noah",williammary:hiortwrightnoah,5,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Cartwright, Landon",williammary:cartwrightlandon,6,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Gatchell, Aidan",williammary:gatchellaidan,7,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Harris, Beckham",williammary:harrisbeckham,8,,0,0,2,1,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Huffard, Brown",williammary:huffardbrown,9,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Ruitenberg, Gabe",williammary:ruitenberggabe,10,,1,0,3,2,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Feng, Kai",williammary:fengkai,12,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Rabush, Evan",williammary:rabushevan,16,,0,0,1,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Jimenez, Aaron",williammary:jimenezaaron,19,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"DiOrio, Michael",williammary:dioriomichael,23,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Burney, Damen",williammary:burneydamen,3,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Kochell, Alex",williammary:kochellalex,4,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Garrison, Alex",williammary:garrisonalex,13,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Carter, Sullivan",williammary:cartersullivan,15,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Cartwright, Clem",williammary:cartwrightclem,17,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,William & Mary,"Kosmas, Zander",williammary:kosmaszander,29,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Rivero Toribio, Pablo",georgemason:riverotoribiopablo,3,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Eliuda, James",georgemason:eliudajames,8,,0,1,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"de Jesus, Matias",georgemason:dejesusmatias,10,,1,0,4,3,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Godinho, Jaime",georgemason:godinhojaime,11,,2,0,3,3,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Balkey, John",georgemason:balkeyjohn,12,,0,0,1,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Garcia, David",georgemason:garciadavid,14,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"O'Brien, Finnley",georgemason:obrienfinnley,16,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Hernandez, Angel",georgemason:hernandezangel,18,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Mambo, Yannick",georgemason:mamboyannick,26,,0,1,1,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Janssen, Kelly",georgemason:janssenkelly,27,,0,0,2,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Sereno, Martim",georgemason:serenomartim,28,,0,1,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Beretta, Riccardo Mario Luigi",georgemason:berettariccardomarioluigi,4,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Thomelier, Gabin",georgemason:thomeliergabin,9,,0,1,1,1,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Fields, Brent",georgemason:fieldsbrent,15,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Clain, Quentin",georgemason:clainquentin,17,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Ramos, Cristian",georgemason:ramoscristian,20,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Ginocchi, Angelo",georgemason:ginocchiangelo,21,,0,0,0,0,0
sidearm-2026-08-27-George-Mason-William-&-Mary,George Mason,"Dean, Matthew",georgemason:deanmatthew,30,,0,0,0,0,0
sidearm-2026-08-29-Bryant-Lafayette-College,Bryant,"Willems, Jaiden",bryant:willemsjaiden,2,69,0,0,1,0,0
sidearm-2026-08-29-Bryant-Lafayette-College,Bryant,"Vila , Nacho",bryant:vilanacho,3,51,0,0,0,0,0
sidearm-2026-08-29-Bryant-Lafayette-College,Bryant,"Garcia, Nacho",bryant:garcianacho,4,83,1,0,1,1,0
sidearm-2026-08-29-Bryant-Lafayette-College,Bryant,"Blasco , Marcos",bryant:blascomarcos,6,69,0,0,1,0,0
sidearm-2026-08-29-Bryant-Lafayette-College,Bryant,"Rodriguez, Fermin",bryant:rodriguezfermin,10,52,0,0,1,1,0
sidearm-2026-08-29-Bryant-Lafayette-College,Bryant,"Krespi, Ilay",bryant:krespiilay,15,90,0,0,0,0,0
sidearm-2026-08-29-Bryant-Lafayette-College,Bryant,"Maya, Pablo",bryant:mayapablo,19,47,0,0,0,0,0
sidearm-2026-08-29-Bryant-Lafayette-College,Bryant,"Geho, Brady",bryant:gehobrady,20,52,1,1,4,2,0
